mapa_1_resultados.xlsx,1073,AL2021,060112,AF,PS,party,PS,,109
mapa_1_resultados.xlsx,1073,AL2021,060112,AF,PCP-PEV,coalition,PCP-PEV,,9
mapa_1_resultados.xlsx,1074,AL2021,060113,AF,PPD/PSD,party,PPD/PSD,,244
mapa_1_resultados.xlsx,1074,AL2021,060113,AF,PS,party,PS,,223
mapa_1_resultados.xlsx,1074,AL2021,060113,AF,PCP-PEV,coalition,PCP-PEV,,13
mapa_1_resultados.xlsx,1075,AL2021,060114,AF,PPD/PSD,party,PPD/PSD,,520
mapa_1_resultados.xlsx,1075,AL2021,060114,AF,PS,party,PS,,95
mapa_1_resultados.xlsx,1076,AL2021,060115,AF,PPD/PSD,party,PPD/PSD,,326
mapa_1_resultados.xlsx,1076,AL2021,060115,AF,PS,party,PS,,84
mapa_1_resultados.xlsx,1076,AL2021,060115,AF,PCP-PEV,coalition,PCP-PEV,,3
mapa_1_resultados.xlsx,1077,AL2021,060116,AF,PCP-PEV,coalition,PCP-PEV,,76
mapa_1_resultados.xlsx,1077,AL2021,060116,AF,[D],citizen_group,IPS,Independentes Por Secarias (IPS),151
mapa_1_resultados.xlsx,1078,AL2021,060119,AF,PPD/PSD,party,PPD/PSD,,81
mapa_1_resultados.xlsx,1078,AL2021,060119,AF,PS,party,PS,,50
mapa_1_resultados.xlsx,1079,AL2021,060120,AF,PPD/PSD,party,PPD/PSD,,186
mapa_1_resultados.xlsx,1079,AL2021,060120,AF,PCP-PEV,coalition,PCP-PEV,,28
mapa_1_resultados.xlsx,1080,AL2021,060121,AF,PS,party,PS,,361
mapa_1_resultados.xlsx,1080,AL2021,060121,AF,PCP-PEV,coalition,PCP-PEV,,47
mapa_1_resultados.xlsx,1080,AL2021,060121,AF,[D],citizen_group,FF,FAZER O QUE FALTA - FF,481
mapa_1_resultados.xlsx,1081,AL2021,060122,AF,PPD/PSD,party,PPD/PSD,,66
mapa_1_resultados.xlsx,1081,AL2021,060122,AF,PS,party,PS,,302
mapa_1_resultados.xlsx,1081,AL2021,060122,AF,PCP-PEV,coalition,PCP-PEV,,13
mapa_1_resultados.xlsx,1082,AL2021,060200,CM,B.E.,party,B.E.,,496
mapa_1_resultados.xlsx,1082,AL2021,060200,CM,CDS-PP,party,CDS-PP,,245
mapa_1_resultados.xlsx,1082,AL2021,060200,CM,CH,party,CH,,967
mapa_1_resultados.xlsx,1082,AL2021,060200,CM,PPD/PSD,party,PPD/PSD,,9942
mapa_1_resultados.xlsx,1082,AL2021,060200,CM,PS,party,PS,,5007
mapa_1_resultados.xlsx,1082,AL2021,060200,CM,PCP-PEV,coalition,PCP-PEV,,416
mapa_1_resultados.xlsx,1083,AL2021,060200,AM,B.E.,party,B.E.,,575
mapa_1_resultados.xlsx,1083,AL2021,060200,AM,CDS-PP,party,CDS-PP,,341
mapa_1_resultados.xlsx,1083,AL2021,060200,AM,CH,party,CH,,1013
mapa_1_resultados.xlsx,1083,AL2021,060200,AM,PPD/PSD,party,PPD/PSD,,9472
mapa_1_resultados.xlsx,1083,AL2021,060200,AM,PS,party,PS,,5152
mapa_1_resultados.xlsx,1083,AL2021,060200,AM,PCP-PEV,coalition,PCP-PEV,,424
mapa_1_resultados.xlsx,1084,AL2021,060201,AF,CH,party,CH,,38
mapa_1_resultados.xlsx,1084,AL2021,060201,AF,PPD/PSD,party,PPD/PSD,,863
mapa_1_resultados.xlsx,1084,AL2021,060201,AF,PS,party,PS,,229
mapa_1_resultados.xlsx,1084,AL2021,060201,AF,PCP-PEV,coalition,PCP-PEV,,71
mapa_1_resultados.xlsx,1085,AL2021,060203,AF,CH,party,CH,,75
mapa_1_resultados.xlsx,1085,AL2021,060203,AF,PPD/PSD,party,PPD/PSD,,703
mapa_1_resultados.xlsx,1085,AL2021,060203,AF,PS,party,PS,,604
mapa_1_resultados.xlsx,1085,AL2021,060203,AF,PCP-PEV,coalition,PCP-PEV,,58
mapa_1_resultados.xlsx,1086,AL2021,060205,AF,PPD/PSD,party,PPD/PSD,,255
mapa_1_resultados.xlsx,1086,AL2021,060205,AF,PS,party,PS,,442
mapa_1_resultados.xlsx,1087,AL2021,060207,AF,CDS-PP,party,CDS-PP,,47
mapa_1_resultados.xlsx,1087,AL2021,060207,AF,CH,party,CH,,150
mapa_1_resultados.xlsx,1087,AL2021,060207,AF,PPD/PSD,party,PPD/PSD,,637
mapa_1_resultados.xlsx,1087,AL2021,060207,AF,PS,party,PS,,749
mapa_1_resultados.xlsx,1087,AL2021,060207,AF,PCP-PEV,coalition,PCP-PEV,,11
mapa_1_resultados.xlsx,1088,AL2021,060208,AF,PPD/PSD,party,PPD/PSD,,480
mapa_1_resultados.xlsx,1088,AL2021,060208,AF,PS,party,PS,,167
mapa_1_resultados.xlsx,1088,AL2021,060208,AF,PCP-PEV,coalition,PCP-PEV,,19
mapa_1_resultados.xlsx,1089,AL2021,060209,AF,PPD/PSD,party,PPD/PSD,,384
mapa_1_resultados.xlsx,1089,AL2021,060209,AF,PS,party,PS,,351
mapa_1_resultados.xlsx,1090,AL2021,060214,AF,CH,party,CH,,203
mapa_1_resultados.xlsx,1090,AL2021,060214,AF,PPD/PSD,party,PPD/PSD,,989
mapa_1_resultados.xlsx,1090,AL2021,060214,AF,PS,party,PS,,457
mapa_1_resultados.xlsx,1090,AL2021,060214,AF,PCP-PEV,coalition,PCP-PEV,,40
mapa_1_resultados.xlsx,1091,AL2021,060215,AF,PPD/PSD,party,PPD/PSD,,374
mapa_1_resultados.xlsx,1091,AL2021,060215,AF,PS,party,PS,,122
mapa_1_resultados.xlsx,1092,AL2021,060218,AF,PPD/PSD,party,PPD/PSD,,708
mapa_1_resultados.xlsx,1092,AL2021,060218,AF,PS,party,PS,,176
mapa_1_resultados.xlsx,1093,AL2021,060220,AF,B.E.,party,B.E.,,212
mapa_1_resultados.xlsx,1093,AL2021,060220,AF,PPD/PSD,party,PPD/PSD,,1985
mapa_1_resultados.xlsx,1093,AL2021,060220,AF,PS,party,PS,,1279
mapa_1_resultados.xlsx,1093,AL2021,060220,AF,PCP-PEV,coalition,PCP-PEV,,206
mapa_1_resultados.xlsx,1094,AL2021,060221,AF,PPD/PSD,party,PPD/PSD,,1039
mapa_1_resultados.xlsx,1094,AL2021,060221,AF,PS,party,PS,,248
mapa_1_resultados.xlsx,1094,AL2021,060221,AF,PCP-PEV,coalition,PCP-PEV,,38
mapa_1_resultados.xlsx,1095,AL2021,060222,AF,PPD/PSD,party,PPD/PSD,,455
mapa_1_resultados.xlsx,1095,AL2021,060222,AF,PS,party,PS,,478
mapa_1_resultados.xlsx,1095,AL2021,060222,AF,PCP-PEV,coalition,PCP-PEV,,40
mapa_1_resultados.xlsx,1096,AL2021,060223,AF,PPD/PSD,party,PPD/PSD,,629
mapa_1_resultados.xlsx,1096,AL2021,060223,AF,PS,party,PS,,263
mapa_1_resultados.xlsx,1097,AL2021,060224,AF,PPD/PSD,party,PPD/PSD,,481
mapa_1_resultados.xlsx,1097,AL2021,060224,AF,PS,party,PS,,443
mapa_1_resultados.xlsx,1098,AL2021,060300,CM,CH,party,CH,,1530
mapa_1_resultados.xlsx,1098,AL2021,060300,CM,IL,party,IL,,1112
mapa_1_resultados.xlsx,1098,AL2021,060300,CM,PAN,party,PAN,,968
mapa_1_resultados.xlsx,1098,AL2021,060300,CM,PS,party,PS,,21821
mapa_1_resultados.xlsx,1098,AL2021,060300,CM,PCP-PEV,coalition,PCP-PEV,,5023
mapa_1_resultados.xlsx,1098,AL2021,060300,CM,[A],coalition,PDR.MPT,COIMBRA É CAPITAL,144
mapa_1_resultados.xlsx,1098,AL2021,060300,CM,[B],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,29351
mapa_1_resultados.xlsx,1098,AL2021,060300,CM,[D],citizen_group,CPC,Cidadãos por Coimbra,4201
mapa_1_resultados.xlsx,1099,AL2021,060300,AM,CH,party,CH,,1943
mapa_1_resultados.xlsx,1099,AL2021,060300,AM,IL,party,IL,,1550
mapa_1_resultados.xlsx,1099,AL2021,060300,AM,PAN,party,PAN,,1331
mapa_1_resultados.xlsx,1099,AL2021,060300,AM,PS,party,PS,,21315
mapa_1_resultados.xlsx,1099,AL2021,060300,AM,PCP-PEV,coalition,PCP-PEV,,6402
mapa_1_resultados.xlsx,1099,AL2021,060300,AM,[A],coalition,PDR.MPT,COIMBRA É CAPITAL,163
mapa_1_resultados.xlsx,1099,AL2021,060300,AM,[B],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,26896
mapa_1_resultados.xlsx,1099,AL2021,060300,AM,[D],citizen_group,CPC,Cidadãos por Coimbra,4588
mapa_1_resultados.xlsx,1100,AL2021,060301,AF,PS,party,PS,,973
mapa_1_resultados.xlsx,1100,AL2021,060301,AF,PCP-PEV,coalition,PCP-PEV,,135
mapa_1_resultados.xlsx,1100,AL2021,060301,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,316
mapa_1_resultados.xlsx,1100,AL2021,060301,AF,[D],citizen_group,CPC,Cidadãos por Coimbra,86
mapa_1_resultados.xlsx,1101,AL2021,060309,AF,PS,party,PS,,643
mapa_1_resultados.xlsx,1101,AL2021,060309,AF,PCP-PEV,coalition,PCP-PEV,,175
mapa_1_resultados.xlsx,1101,AL2021,060309,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,212
mapa_1_resultados.xlsx,1102,AL2021,060311,AF,PS,party,PS,,861
mapa_1_resultados.xlsx,1102,AL2021,060311,AF,PCP-PEV,coalition,PCP-PEV,,237
mapa_1_resultados.xlsx,1102,AL2021,060311,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,467
mapa_1_resultados.xlsx,1103,AL2021,060312,AF,CH,party,CH,,75
mapa_1_resultados.xlsx,1103,AL2021,060312,AF,PS,party,PS,,571
mapa_1_resultados.xlsx,1103,AL2021,060312,AF,PCP-PEV,coalition,PCP-PEV,,911
mapa_1_resultados.xlsx,1103,AL2021,060312,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,454
mapa_1_resultados.xlsx,1104,AL2021,060318,AF,CH,party,CH,,455
mapa_1_resultados.xlsx,1104,AL2021,060318,AF,PS,party,PS,,5226
mapa_1_resultados.xlsx,1104,AL2021,060318,AF,PCP-PEV,coalition,PCP-PEV,,1799
mapa_1_resultados.xlsx,1104,AL2021,060318,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,9193
mapa_1_resultados.xlsx,1104,AL2021,060318,AF,[D],citizen_group,CPC,Cidadãos por Coimbra,1921
mapa_1_resultados.xlsx,1105,AL2021,060320,AF,PS,party,PS,,554
mapa_1_resultados.xlsx,1105,AL2021,060320,AF,PCP-PEV,coalition,PCP-PEV,,304
mapa_1_resultados.xlsx,1105,AL2021,060320,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,100
mapa_1_resultados.xlsx,1106,AL2021,060324,AF,PS,party,PS,,702
mapa_1_resultados.xlsx,1106,AL2021,060324,AF,PCP-PEV,coalition,PCP-PEV,,209
mapa_1_resultados.xlsx,1106,AL2021,060324,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,439
mapa_1_resultados.xlsx,1107,AL2021,060329,AF,PS,party,PS,,627
mapa_1_resultados.xlsx,1107,AL2021,060329,AF,PCP-PEV,coalition,PCP-PEV,,256
mapa_1_resultados.xlsx,1107,AL2021,060329,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,208
mapa_1_resultados.xlsx,1108,AL2021,060332,AF,PS,party,PS,,814
mapa_1_resultados.xlsx,1108,AL2021,060332,AF,PCP-PEV,coalition,PCP-PEV,,132
mapa_1_resultados.xlsx,1108,AL2021,060332,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,424
mapa_1_resultados.xlsx,1109,AL2021,060333,AF,PS,party,PS,,824
mapa_1_resultados.xlsx,1109,AL2021,060333,AF,PCP-PEV,coalition,PCP-PEV,,174
mapa_1_resultados.xlsx,1109,AL2021,060333,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,1264
mapa_1_resultados.xlsx,1109,AL2021,060333,AF,[D],citizen_group,CPC,Cidadãos por Coimbra,197
mapa_1_resultados.xlsx,1110,AL2021,060334,AF,CH,party,CH,,157
mapa_1_resultados.xlsx,1110,AL2021,060334,AF,PS,party,PS,,1378
mapa_1_resultados.xlsx,1110,AL2021,060334,AF,PCP-PEV,coalition,PCP-PEV,,514
mapa_1_resultados.xlsx,1110,AL2021,060334,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,2923
mapa_1_resultados.xlsx,1110,AL2021,060334,AF,[D],citizen_group,CPC,Cidadãos por Coimbra,631
mapa_1_resultados.xlsx,1111,AL2021,060335,AF,CH,party,CH,,234
mapa_1_resultados.xlsx,1111,AL2021,060335,AF,PS,party,PS,,2526
mapa_1_resultados.xlsx,1111,AL2021,060335,AF,PCP-PEV,coalition,PCP-PEV,,844
mapa_1_resultados.xlsx,1111,AL2021,060335,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,3040
mapa_1_resultados.xlsx,1111,AL2021,060335,AF,[D],citizen_group,CPC,Cidadãos por Coimbra,498
mapa_1_resultados.xlsx,1112,AL2021,060336,AF,CH,party,CH,,149
mapa_1_resultados.xlsx,1112,AL2021,060336,AF,PS,party,PS,,1818
mapa_1_resultados.xlsx,1112,AL2021,060336,AF,PCP-PEV,coalition,PCP-PEV,,564
mapa_1_resultados.xlsx,1112,AL2021,060336,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,2128
mapa_1_resultados.xlsx,1112,AL2021,060336,AF,[D],citizen_group,CPC,Cidadãos por Coimbra,470
mapa_1_resultados.xlsx,1113,AL2021,060337,AF,PS,party,PS,,833
mapa_1_resultados.xlsx,1113,AL2021,060337,AF,PCP-PEV,coalition,PCP-PEV,,58
mapa_1_resultados.xlsx,1113,AL2021,060337,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,670
mapa_1_resultados.xlsx,1114,AL2021,060338,AF,CH,party,CH,,197
mapa_1_resultados.xlsx,1114,AL2021,060338,AF,PS,party,PS,,3245
mapa_1_resultados.xlsx,1114,AL2021,060338,AF,PCP-PEV,coalition,PCP-PEV,,470
mapa_1_resultados.xlsx,1114,AL2021,060338,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,2287
mapa_1_resultados.xlsx,1114,AL2021,060338,AF,[D],citizen_group,CPC,Cidadãos por Coimbra,495
mapa_1_resultados.xlsx,1115,AL2021,060339,AF,PS,party,PS,,711
mapa_1_resultados.xlsx,1115,AL2021,060339,AF,PCP-PEV,coalition,PCP-PEV,,249
mapa_1_resultados.xlsx,1115,AL2021,060339,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,1200
mapa_1_resultados.xlsx,1116,AL2021,060340,AF,PS,party,PS,,615
mapa_1_resultados.xlsx,1116,AL2021,060340,AF,PCP-PEV,coalition,PCP-PEV,,1153
mapa_1_resultados.xlsx,1116,AL2021,060340,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,327
mapa_1_resultados.xlsx,1117,AL2021,060341,AF,PS,party,PS,,933
mapa_1_resultados.xlsx,1117,AL2021,060341,AF,PCP-PEV,coalition,PCP-PEV,,173
mapa_1_resultados.xlsx,1117,AL2021,060341,AF,[A],coalition,PPD/PSD.CDS-PP.NC.PPM.A.RIR.VP,JUNTOS SOMOS COIMBRA,605
mapa_1_resultados.xlsx,1118,AL2021,060400,CM,B.E.,party,B.E.,,416
mapa_1_resultados.xlsx,1118,AL2021,060400,CM,CH,party,CH,,504
mapa_1_resultados.xlsx,1118,AL2021,060400,CM,PPD/PSD,party,PPD/PSD,,2476
mapa_1_resultados.xlsx,1118,AL2021,060400,CM,PS,party,PS,,3479
mapa_1_resultados.xlsx,1118,AL2021,060400,CM,PCP-PEV,coalition,PCP-PEV,,479
mapa_1_resultados.xlsx,1119,AL2021,060400,AM,B.E.,party,B.E.,,454
mapa_1_resultados.xlsx,1119,AL2021,060400,AM,CDS-PP,party,CDS-PP,,96
mapa_1_resultados.xlsx,1119,AL2021,060400,AM,CH,party,CH,,506
mapa_1_resultados.xlsx,1119,AL2021,060400,AM,PPD/PSD,party,PPD/PSD,,2262
mapa_1_resultados.xlsx,1119,AL2021,060400,AM,PS,party,PS,,3495
mapa_1_resultados.xlsx,1119,AL2021,060400,AM,PCP-PEV,coalition,PCP-PEV,,571
mapa_1_resultados.xlsx,1120,AL2021,060401,AF,PS,party,PS,,381
mapa_1_resultados.xlsx,1120,AL2021,060401,AF,PCP-PEV,coalition,PCP-PEV,,139
mapa_1_resultados.xlsx,1121,AL2021,060406,AF,PPD/PSD,party,PPD/PSD,,461
mapa_1_resultados.xlsx,1121,AL2021,060406,AF,PS,party,PS,,632
mapa_1_resultados.xlsx,1121,AL2021,060406,AF,PCP-PEV,coalition,PCP-PEV,,123
mapa_1_resultados.xlsx,1122,AL2021,060407,AF,PPD/PSD,party,PPD/PSD,,40
mapa_1_resultados.xlsx,1122,AL2021,060407,AF,PS,party,PS,,83
mapa_1_resultados.xlsx,1122,AL2021,060407,AF,PCP-PEV,coalition,PCP-PEV,,3
mapa_1_resultados.xlsx,1123,AL2021,060410,AF,PS,party,PS,,167
mapa_1_resultados.xlsx,1123,AL2021,060410,AF,PCP-PEV,coalition,PCP-PEV,,40
mapa_1_resultados.xlsx,1124,AL2021,060411,AF,B.E.,party,B.E.,,222
mapa_1_resultados.xlsx,1124,AL2021,060411,AF,PPD/PSD,party,PPD/PSD,,996
mapa_1_resultados.xlsx,1124,AL2021,060411,AF,PS,party,PS,,1853
mapa_1_resultados.xlsx,1124,AL2021,060411,AF,PCP-PEV,coalition,PCP-PEV,,255
mapa_1_resultados.xlsx,1125,AL2021,060412,AF,CH,party,CH,,87
mapa_1_resultados.xlsx,1125,AL2021,060412,AF,PPD/PSD,party,PPD/PSD,,178
mapa_1_resultados.xlsx,1125,AL2021,060412,AF,PS,party,PS,,765
mapa_1_resultados.xlsx,1125,AL2021,060412,AF,PCP-PEV,coalition,PCP-PEV,,66
mapa_1_resultados.xlsx,1125,AL2021,060412,AF,[D],citizen_group,TJPU,Todos Juntos Pela União,379
mapa_1_resultados.xlsx,1126,AL2021,060413,AF,PPD/PSD,party,PPD/PSD,,185
mapa_1_resultados.xlsx,1126,AL2021,060413,AF,PS,party,PS,,329
mapa_1_resultados.xlsx,1126,AL2021,060413,AF,PCP-PEV,coalition,PCP-PEV,,33
mapa_1_resultados.xlsx,1127,AL2021,060500,CM,B.E.,party,B.E.,,638
mapa_1_resultados.xlsx,1127,AL2021,060500,CM,CDS-PP,party,CDS-PP,,361
mapa_1_resultados.xlsx,1127,AL2021,060500,CM,PPD/PSD,party,PPD/PSD,,3357
mapa_1_resultados.xlsx,1127,AL2021,060500,CM,PS,party,PS,,11910
mapa_1_resultados.xlsx,1127,AL2021,060500,CM,PCP-PEV,coalition,PCP-PEV,,831
mapa_1_resultados.xlsx,1127,AL2021,060500,CM,[D],citizen_group,[D],,12529
mapa_1_resultados.xlsx,1128,AL2021,060500,AM,B.E.,party,B.E.,,1041
mapa_1_resultados.xlsx,1128,AL2021,060500,AM,CDS-PP,party,CDS-PP,,508
mapa_1_resultados.xlsx,1128,AL2021,060500,AM,PAN,party,PAN,,462
mapa_1_resultados.xlsx,1128,AL2021,060500,AM,PPD/PSD,party,PPD/PSD,,3698
mapa_1_resultados.xlsx,1128,AL2021,060500,AM,PS,party,PS,,11831
mapa_1_resultados.xlsx,1128,AL2021,060500,AM,PCP-PEV,coalition,PCP-PEV,,1203
mapa_1_resultados.xlsx,1128,AL2021,060500,AM,[D],citizen_group,[D],,10960
mapa_1_resultados.xlsx,1129,AL2021,060502,AF,PPD/PSD,party,PPD/PSD,,237
mapa_1_resultados.xlsx,1129,AL2021,060502,AF,PS,party,PS,,435
mapa_1_resultados.xlsx,1129,AL2021,060502,AF,PCP-PEV,coalition,PCP-PEV,,82
mapa_1_resultados.xlsx,1130,AL2021,060507,AF,CDS-PP,party,CDS-PP,,100
mapa_1_resultados.xlsx,1130,AL2021,060507,AF,PPD/PSD,party,PPD/PSD,,198
mapa_1_resultados.xlsx,1130,AL2021,060507,AF,PS,party,PS,,612
mapa_1_resultados.xlsx,1130,AL2021,060507,AF,PCP-PEV,coalition,PCP-PEV,,44
mapa_1_resultados.xlsx,1130,AL2021,060507,AF,[D],citizen_group,FAP,Figueira A Primeira,362
mapa_1_resultados.xlsx,1131,AL2021,060508,AF,B.E.,party,B.E.,,66
mapa_1_resultados.xlsx,1131,AL2021,060508,AF,PPD/PSD,party,PPD/PSD,,187
mapa_1_resultados.xlsx,1131,AL2021,060508,AF,PS,party,PS,,738
mapa_1_resultados.xlsx,1131,AL2021,060508,AF,PCP-PEV,coalition,PCP-PEV,,32
mapa_1_resultados.xlsx,1131,AL2021,060508,AF,[D],citizen_group,FAP,Figueira A Primeira,380
mapa_1_resultados.xlsx,1132,AL2021,060512,AF,B.E.,party,B.E.,,218
mapa_1_resultados.xlsx,1132,AL2021,060512,AF,CDS-PP,party,CDS-PP,,64
mapa_1_resultados.xlsx,1132,AL2021,060512,AF,PPD/PSD,party,PPD/PSD,,563
mapa_1_resultados.xlsx,1132,AL2021,060512,AF,PS,party,PS,,1920
mapa_1_resultados.xlsx,1132,AL2021,060512,AF,PCP-PEV,coalition,PCP-PEV,,226
mapa_1_resultados.xlsx,1132,AL2021,060512,AF,[D],citizen_group,FAP,Figueira A Primeira,1911
mapa_1_resultados.xlsx,1133,AL2021,060513,AF,PPD/PSD,party,PPD/PSD,,75
mapa_1_resultados.xlsx,1133,AL2021,060513,AF,PS,party,PS,,733
mapa_1_resultados.xlsx,1133,AL2021,060513,AF,PCP-PEV,coalition,PCP-PEV,,196
mapa_1_resultados.xlsx,1133,AL2021,060513,AF,[D],citizen_group,FAP,Figueira A Primeira,338
mapa_1_resultados.xlsx,1134,AL2021,060514,AF,PPD/PSD,party,PPD/PSD,,279
mapa_1_resultados.xlsx,1134,AL2021,060514,AF,PS,party,PS,,626
mapa_1_resultados.xlsx,1134,AL2021,060514,AF,PCP-PEV,coalition,PCP-PEV,,83
mapa_1_resultados.xlsx,1134,AL2021,060514,AF,[D],citizen_group,FAP,Figueira A Primeira,309
mapa_1_resultados.xlsx,1135,AL2021,060515,AF,CDS-PP,party,CDS-PP,,12
mapa_1_resultados.xlsx,1135,AL2021,060515,AF,PPD/PSD,party,PPD/PSD,,159
mapa_1_resultados.xlsx,1135,AL2021,060515,AF,PS,party,PS,,535
mapa_1_resultados.xlsx,1135,AL2021,060515,AF,PCP-PEV,coalition,PCP-PEV,,8
mapa_1_resultados.xlsx,1135,AL2021,060515,AF,[D],citizen_group,FAP,Figueira A Primeira,311
mapa_1_resultados.xlsx,1136,AL2021,060518,AF,PPD/PSD,party,PPD/PSD,,442
mapa_1_resultados.xlsx,1136,AL2021,060518,AF,PS,party,PS,,133
mapa_1_resultados.xlsx,1136,AL2021,060518,AF,PCP-PEV,coalition,PCP-PEV,,4
mapa_1_resultados.xlsx,1136,AL2021,060518,AF,[D],citizen_group,FAP,Figueira A Primeira,75
mapa_1_resultados.xlsx,1137,AL2021,060519,AF,CDS-PP,party,CDS-PP,,41
mapa_1_resultados.xlsx,1137,AL2021,060519,AF,PPD/PSD,party,PPD/PSD,,309
mapa_1_resultados.xlsx,1137,AL2021,060519,AF,PS,party,PS,,858
mapa_1_resultados.xlsx,1137,AL2021,060519,AF,PCP-PEV,coalition,PCP-PEV,,202
mapa_1_resultados.xlsx,1137,AL2021,060519,AF,[D],citizen_group,FAP,Figueira A Primeira,721
mapa_1_resultados.xlsx,1138,AL2021,060520,AF,B.E.,party,B.E.,,345
mapa_1_resultados.xlsx,1138,AL2021,060520,AF,CDS-PP,party,CDS-PP,,152
mapa_1_resultados.xlsx,1138,AL2021,060520,AF,PPD/PSD,party,PPD/PSD,,1276
mapa_1_resultados.xlsx,1138,AL2021,060520,AF,PS,party,PS,,2933
mapa_1_resultados.xlsx,1138,AL2021,060520,AF,PCP-PEV,coalition,PCP-PEV,,430
mapa_1_resultados.xlsx,1138,AL2021,060520,AF,[D],citizen_group,FAP,Figueira A Primeira,3692
mapa_1_resultados.xlsx,1139,AL2021,060521,AF,CDS-PP,party,CDS-PP,,28
mapa_1_resultados.xlsx,1139,AL2021,060521,AF,PPD/PSD,party,PPD/PSD,,354
mapa_1_resultados.xlsx,1139,AL2021,060521,AF,PS,party,PS,,653
mapa_1_resultados.xlsx,1139,AL2021,060521,AF,PCP-PEV,coalition,PCP-PEV,,18
mapa_1_resultados.xlsx,1139,AL2021,060521,AF,[D],citizen_group,FAP,Figueira A Primeira,247
mapa_1_resultados.xlsx,1140,AL2021,060522,AF,PPD/PSD,party,PPD/PSD,,505
mapa_1_resultados.xlsx,1140,AL2021,060522,AF,PS,party,PS,,798
mapa_1_resultados.xlsx,1140,AL2021,060522,AF,PCP-PEV,coalition,PCP-PEV,,102
mapa_1_resultados.xlsx,1141,AL2021,060523,AF,PPD/PSD,party,PPD/PSD,,372
mapa_1_resultados.xlsx,1141,AL2021,060523,AF,PS,party,PS,,512
mapa_1_resultados.xlsx,1141,AL2021,060523,AF,PCP-PEV,coalition,PCP-PEV,,35
mapa_1_resultados.xlsx,1141,AL2021,060523,AF,[D],citizen_group,FAP,Figueira A Primeira,548
mapa_1_resultados.xlsx,1142,AL2021,060524,AF,PPD/PSD,party,PPD/PSD,,235
mapa_1_resultados.xlsx,1142,AL2021,060524,AF,PS,party,PS,,617
mapa_1_resultados.xlsx,1142,AL2021,060524,AF,PCP-PEV,coalition,PCP-PEV,,113
mapa_1_resultados.xlsx,1142,AL2021,060524,AF,[D],citizen_group,FAP,Figueira A Primeira,506
mapa_1_resultados.xlsx,1143,AL2021,060600,CM,CDS-PP,party,CDS-PP,,62
mapa_1_resultados.xlsx,1143,AL2021,060600,CM,PPD/PSD,party,PPD/PSD,,1025
mapa_1_resultados.xlsx,1143,AL2021,060600,CM,PS,party,PS,,474
mapa_1_resultados.xlsx,1143,AL2021,060600,CM,PCP-PEV,coalition,PCP-PEV,,76
mapa_1_resultados.xlsx,1143,AL2021,060600,CM,[D],citizen_group,I-Góis,Independentes por Góis,816
mapa_1_resultados.xlsx,1144,AL2021,060600,AM,PPD/PSD,party,PPD/PSD,,1043
mapa_1_resultados.xlsx,1144,AL2021,060600,AM,PS,party,PS,,553
mapa_1_resultados.xlsx,1144,AL2021,060600,AM,PCP-PEV,coalition,PCP-PEV,,92
mapa_1_resultados.xlsx,1144,AL2021,060600,AM,[D],citizen_group,I-Góis,Independentes por Góis,749
mapa_1_resultados.xlsx,1145,AL2021,060601,AF,PPD/PSD,party,PPD/PSD,,99
