mapa_2_perc_mandatos.xlsx,65,AL2021,010511,AF,PCP-PEV,coalition,PCP-PEV,,18.41,1
mapa_2_perc_mandatos.xlsx,65,AL2021,010511,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,38.090000000000003,3
mapa_2_perc_mandatos.xlsx,65,AL2021,010511,AF,[B],coalition,PS-PAN,VIVA AVEIRO,43.32,3
mapa_2_perc_mandatos.xlsx,66,AL2021,010513,AF,B.E.,party,B.E.,,8.75,1
mapa_2_perc_mandatos.xlsx,66,AL2021,010513,AF,PCP-PEV,coalition,PCP-PEV,,3.61,0
mapa_2_perc_mandatos.xlsx,66,AL2021,010513,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,57.2,8
mapa_2_perc_mandatos.xlsx,66,AL2021,010513,AF,[B],coalition,PS-PAN,VIVA AVEIRO,30.45,4
mapa_2_perc_mandatos.xlsx,67,AL2021,010515,AF,B.E.,party,B.E.,,5.54,0
mapa_2_perc_mandatos.xlsx,67,AL2021,010515,AF,PCP-PEV,coalition,PCP-PEV,,2.83,0
mapa_2_perc_mandatos.xlsx,67,AL2021,010515,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,46.84,7
mapa_2_perc_mandatos.xlsx,67,AL2021,010515,AF,[B],coalition,PS-PAN,VIVA AVEIRO,44.79,6
mapa_2_perc_mandatos.xlsx,68,AL2021,010516,AF,B.E.,party,B.E.,,6.52,0
mapa_2_perc_mandatos.xlsx,68,AL2021,010516,AF,PCP-PEV,coalition,PCP-PEV,,1.71,0
mapa_2_perc_mandatos.xlsx,68,AL2021,010516,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,65.08,7
